Item Code,Short Description,Category,Sub Category,Long Description,Image Name,Retail,Under $1000,$1000+,Weight,UPC,Vendor,Type
80396,Mace Pepper Gard Black Pepper Spray Purse model,Mace Pepper Spray,Mace Pepper Guard,"Mace Pepper Gard Black Pepper Spray Purse model. Where fashion meets safety and security! Carry this Black Purse model with you as a discreet Pepper Spray when going out or for everyday protection in your purse. You can safely DEFEND YOURSELF in a threatening situation with the effective power of Mace Maximum Strength Formula 10% OC Pepper Stream plus UV Dye Weight 17 grams Dimensions 4"" h x 1"" 10 foot range 5 Bursts. Just spray and get away!",Click Here for Images,14.99,9.49,9.27,0.25,22188803969,SafetyTechnology,Self Defense
80399,Mace Exquisite Gold Pepper Spray Purse model,Mace Pepper Spray,Mace Exquisite,"Mace Exquisite Gold Pepper Spray Purse model. Introducing the new Mace® Brand Exquisite line! Where fashion meets safety and security! Carry this Gold Purse model with you as a discreet Pepper Spray when going out or for everyday protection in your purse. You can safely DEFEND YOURSELF in a threatening situation with the effective power of Mace Maximum Strength Formula 10% OC Pepper Stream plus UV Dye Weight 17 grams Dimensions 4"" h x 1"" 10 foot range 5 Bursts. Just spray and get away!",Click Here for Images,14.99,9.49,9.27,0.25,22188803990,SafetyTechnology,Self Defense
80403,Silver Mace® Pepper Gun,Mace Pepper Spray,Mace Pepper Gun,MACE® PEPPER GUN Uses Advanced Delivery System utilizing Bag-in-a-Can Technology. This new system allows the pepper spray to spray like an aerosol in a continuous fashion from any angle even when Pepper Gun is held upside down. Trigger Activated LED Light allows for better aim and temporarily disorients intruder.,Click Here for Images,69.95,43,42.5,1.25,22188804034,SafetyTechnology,Self Defense
80404,Pink Mace® Pepper Gun,Mace Pepper Spray,Mace Pepper Gun,MACE® PEPPER GUN Uses Advanced Delivery System utilizing Bag-in-a-Can Technology. This new system allows the pepper spray to spray like an aerosol in a continuous fashion from any angle even when Pepper Gun is held upside down. Trigger Activated LED Light allows for better aim and temporarily disorients intruder.,Click Here for Images,69.95,43,42.5,1.25,22188804041,SafetyTechnology,Self Defense
80405,Mace Pepper Gun Distance Defense Spray with STROBE LED Matte Black,Mace Pepper Spray,Mace Pepper Gun,The Mace Pepper Gun is the most accurate non-lethal self defense Pepper Spray available. Ideal for distance defense with the convenience and accuracy of a point-and-shoot handgun design its advanced delivery system allows you to spray attackers with a power stream of OC pepper from up to 20 feet away and from any angle. This Mace Pepper Gun with STROBE LED features a trigger activated DUAL MODE LED light that distracts your attacker and helps aim at your target in the dark. Pull the trigger once to activate the steady LED flashlight feature. Pull the trigger a second time and the pulsating LED strobe light is engaged. Available in a variety of colors Pepper Guns are easy to reload with pre-filled replacement cartridges and each gun includes (1) Water Practice cartridge (1) OC Pepper Spray cartridge and battery for LED light models. You can safely DEFEND YOURSELF in a threatening situation with the effective power of Mace Maximum Strength Formula… 10% OC Pepper with invisible UV marking dye that can help police identify your attacker. Just spray and get away! ,Click Here for Images,69.95,43,42.5,0.9,22188804058,SafetyTechnology,Self Defense
80406,Mace® Brand Pepper Gun® 2.0,Mace Pepper Spray,Mace Pepper Gun,"The Mace® Brand Pepper Gun® 2.0 provides distance defense with convenient point-andshoot
accuracy. The advanced delivery system sprays a power stream of OC pepper up to
20 feet away and from any angle. Refill the Pepper Gun with easy-to-load cartridges.                                                                                                                                                    DUAL MODE LED light distracts your attacker
and helps aim at your target in the dark. Engage
the trigger once to activate the steady LED
flashlight feature. Engage the trigger a second
time for the pulsating LED strobe. Comes with
a OC Pepper Cartridge and a Water Practice
Cartridge. Integrated Picatinny rail allows you
to attach accessories to your Pepper Gun. (3) x
1.5V AG13/LR44 batteries included.",Click Here for Images,69.95,43,42.5,1.25,22188804065,SafetyTechnology,Self Defense
80421,Mace Pepper Gun Refill,Mace Pepper Spray,Mace Pepper Gun Accessories,Dual Pack OC Refills,Click Here for Images,21.95,14.37,13.34,0.35,2218804218,SafetyTechnology,Self Defense
80422,Mace Pepper Gun Refill,Mace Pepper Spray,Mace Pepper Gun Accessories,Dual Pack OC Refill/H2O Refill,Click Here for Images,15.95,9.84,9.22,0.35,2218804225,SafetyTechnology,Self Defense
80433,Mace Exquisite Silver Rhinestone Pepper Spray Purse model.,Mace Pepper Spray,Mace Exquisite,"Mace Exquisite Silver Rhinestone Pepper Spray Purse model. Introducing the new Mace® Brand Exquisite line! Where fashion meets safety and security! Carry this Silver Rhinestone Purse model with you as a discreet Pepper Spray when going out or for everyday protection in your purse. You can safely DEFEND YOURSELF in a threatening situation with the effective power of Mace Maximum Strength Formula 10% OC Pepper Stream plus UV Dye Weight 17 grams Dimensions 4"" h x 1"" 10 foot range 5 Bursts. Just spray and get away!",Click Here for Images,29.99,17.63,17.41,0.25,22188804331,SafetyTechnology,Self Defense
80434,Mace Exquisite Black Rhinestone Pepper Spray Purse model,Mace Pepper Spray,Mace Exquisite,"Mace Exquisite Black Rhinestone Pepper Spray Purse model. Introducing the new Mace® Brand Exquisite line! Where fashion meets safety and security! Carry this Black Rhinestone Purse model with you as a discreet Pepper Spray when going out or for everyday protection in your purse. You can safely DEFEND YOURSELF in a threatening situation with the effective power of Mace Maximum Strength Formula 10% OC Pepper Stream plus UV Dye Weight 17 grams Dimensions 4"" h x 1"" 10 foot range 5 Bursts. Just spray and get away!",Click Here for Images,29.99,17.63,17.41,0.25,22188804348,SafetyTechnology,Self Defense
80435,Mace Exquisite Hot Pink Rhinestone Pepper Spray Purse model,Mace Pepper Spray,Mace Exquisite,"Mace Exquisite Hot Pink Rhinestone Pepper Spray Purse model. Introducing the new Mace® Brand Exquisite line! Where fashion meets safety and security! Carry this Hot Pink Rhinestone Purse model with you as a discreet Pepper Spray when going out or for everyday protection in your purse. You can safely DEFEND YOURSELF in a threatening situation with the effective power of Mace Maximum Strength Formula 10% OC Pepper Stream plus UV Dye Weight 17 grams Dimensions 4"" h x 1"" 10 foot range 5 Bursts. Just spray and get away!",Click Here for Images,29.99,17.63,17.41,0.25,22188804355,SafetyTechnology,Self Defense
80455,Mace Exquisite Purple Polka Dot Pepper Spray Purse model,Mace Pepper Spray,Mace Exquisite,"Mace Exquisite Purple Polka Dot Pepper Spray Purse model. Mace® Brand Exquisite line! Where fashion meets safety and security! Carry this  Purple Polka Dot Purse model with you as a discreet Pepper Spray when going out or for everyday protection in your purse. You can safely DEFEND YOURSELF in a threatening situation with the effective power of Mace Maximum Strength Formula 10% OC Pepper Stream plus UV Dye Weight 17 grams Dimensions 4"" h x 1"" 10 foot range 5 Bursts. Just spray and get away!",Click Here for Images,16.99,10.2,10,0.25,22188804553,SafetyTechnology,Self Defense
1165190,Super Scanner,Security Scanners,Garrett Metal Detector,"Garrett’s SUPERSCANNER is a World Renowned Hand-Held Metal
Detector. Trust the original patented design; the most recognized handheld
metal detector in the world. The industry leader for more than 25
years the SuperScanner is backed by ongoing state-of-the-art Garrett
engineering. Ultimate sensitivity: detects medium sized pistol from
9” distance; large knife from 6”; razor blades and box cutters from 3”
distance; foil-wrapped drugs and tiny jewelry from 1”.
• Self-calibrating: digital microprocessor technology eliminates the need
for periodic sensitivity adjustments.
• Rugged high-impact ABS case with reinforced coil compartment.
Exceeds Mil-Std-810F (drop test) Method 516.5 procedures II and IV.
• Large 8” scan surface for quick thorough scanning.
• Three-color LED indication: Green LED indicates ON; Amber LED
indicates LOW BATTERY: Red LED indicates ALARM Sharp audible
alarm and bright red LED indicates the detection of metal.
• Momentary push button helps temporarily eliminate detection of
nearby ambient metal such as rebar metal walls.
• Operating temperatures: -35º F (-37º C) to 158º F (70º C)
• No tools required to change standard 9V battery (included). Optional
rechargeable battery kit available.",Click Here for Images,199.95,125.95,125.95,1.3,786156003965,SafetyTechnology,Self Defense
1165800,Superwand,Security Scanners,Garrett Metal Detector,"The SUPERWAND has a 360° detection field provides uniform sensitivity
and tip pinpointing to detect weapons and other metal objects with
extreme accuracy. From U.S. airports to sporting events the lightweight
SuperWand is the hand-held of choice for today’s security screener. Highvolume
screening detector with versatile dual alarm mode which allows
audible or silent search. Optimum sensitivity: detects ferrous non-ferrous
and stainless steel weapons contraband and other metal objects.
• Self-calibrating: digital microprocessor technology eliminates the
need for periodic sensitivity adjustments.
• Elongated profile provides 8.75” scan area 360° detection coverage
plus tip pinpointing for easy scanning from head to foot.
• Easy and convenient to use with one-touch button and three-color
LED lights. Green LED light indicates ON; Amber LED indicates
LOW BATTERY: Red LED indicates ALARM. Power switch and
LEDs positioned for easy access and high visibility.
• Clear audible or Silent / Vibrate LED alarm signal.
• Rugged injection molded construction including structurally isolated
coil for added impact absorption. Exceeds Mil-Std-810F (drop test)
Method 516.5 procedures II and IV.
• Ergonomically designed grip fits comfortably in virtually any size hand.
• Easy ON/OFF battery cover: standard 9V battery included. Optional
rechargeable battery kit available.",Click Here for Images,229.95,144.95,144.95,1.5,786156001961,SafetyTechnology,Self Defense
1165900,THD (Tactical Hand-Held Metal Detector) with Holster,Security Scanners,Garrett Metal Detector,"The TACTICAL HAND-HELD METAL DETECTOR (THD)
is the most rugged compact metal detector on the market. Has a silent
vibrating alarm indicator. The THD is the perfect metal detector. Ultra
sensitive response to metal objects. For all law enforcement operations.
It is also particularly effective for use in schools bars and clubs and for
corporate security. Built-in flashlight is ideal for law enforcement and
night operations. Highly-sensitive - Powerful 4” length 360° detection area.
• Accurate detection of all ferrous non-ferrous and stainless steel weapons
contraband and other metallic objects. Does not require adjustments.
• Bright LED flashlight for low light and night operations. Useful for
scanning IDs and for searching pockets handbags.
• Silent vibrating with Red LED alarm indicator.
• Sealed water-resistant construction. Meets IEC 529 IP66 standards
• High impact case with molded rubber weatherproof grip. Exceeds
Mil-Std-810F (drop test) Method 516.5 procedures II.
• Easy ON / OFF battery cover. 9V battery (included) operation.
• Ballistic weave holster (included): mounts easily on belt or in car.
• Optional rechargeable battery kit.",Click Here for Images,199.95,125.95,125.95,0.7,786156002449,SafetyTechnology,Self Defense
